Row,Time,Temperature1(Temperature:Thermocouple),Temperature2(Temperature:Thermocouple),Temperature3(Temperature:Thermocouple),Temperature4(Temperature:Thermocouple),Temperature5(Temperature:Thermocouple),Temperature6(Temperature:Thermocouple),Temperature7(Temperature:Thermocouple),Temperature8(Temperature:Thermocouple),Temperature9(Temperature:Thermocouple),Temperature10(Temperature:Thermocouple),Temperature11(Temperature:Thermocouple),Temperature12(Temperature:Thermocouple),Temperature13(Temperature:Thermocouple),Temperature14(Temperature:Thermocouple),Temperature15(Temperature:Thermocouple),Temperature16(Temperature:Thermocouple),Temperature17(Temperature:Thermocouple),Temperature18(Temperature:Thermocouple),Temperature19(Temperature:Thermocouple),Temperature20(Temperature:Thermocouple),Temperature21(Temperature:Thermocouple),Temperature22(Temperature:Thermocouple),Temperature23(Temperature:Thermocouple),Temperature24(Temperature:Thermocouple),Temperature25(Temperature:Thermocouple),Temperature26(Temperature:Thermocouple),Temperature27(Temperature:Thermocouple),Temperature28(Temperature:Thermocouple),Temperature29(Temperature:Thermocouple),Temperature30(Temperature:Thermocouple),Temperature31(Temperature:Thermocouple),Temperature32(Temperature:Thermocouple),Temperature33(Temperature:Thermocouple),Temperature34(Temperature:Thermocouple),Temperature35(Temperature:Thermocouple),Temperature36(Temperature:Thermocouple),Temperature37(Temperature:Thermocouple),Temperature38(Temperature:Thermocouple),Temperature39(Temperature:Thermocouple),Temperature40(Temperature:Thermocouple),Temperature41(Temperature:Thermocouple),Temperature42(Temperature:Thermocouple),Temperature43(Temperature:Thermocouple),Temperature44(Temperature:Thermocouple),Temperature45(Temperature:Thermocouple),Temperature46(Temperature:Thermocouple),Temperature47(Temperature:Thermocouple),Temperature48(Temperature:Thermocouple),Temperature49(Temperature:Thermocouple),Temperature50(Temperature:Thermocouple),Temperature51(Temperature:Thermocouple),Temperature52(Temperature:Thermocouple),Temperature53(Temperature:Thermocouple),Temperature54(Temperature:Thermocouple),Temperature55(Temperature:Thermocouple),Temperature56(Temperature:Thermocouple),Temperature57(Temperature:Thermocouple),Temperature58(Temperature:Thermocouple),Temperature59(Temperature:Thermocouple),Temperature60(Temperature:Thermocouple),Temperature61(Temperature:Thermocouple),Temperature62(Temperature:Thermocouple),Temperature63(Temperature:Thermocouple),Temperature64(Temperature:Thermocouple),Temperature65(Temperature:Thermocouple),Temperature66(Temperature:Thermocouple),Temperature67(Temperature:Thermocouple),Temperature68(Temperature:Thermocouple),Temperature69(Temperature:Thermocouple),Temperature70(Temperature:Thermocouple),Temperature71(Temperature:Thermocouple),Temperature72(Temperature:Thermocouple),Temperature73(Temperature:Thermocouple),Temperature74(Temperature:Thermocouple),Temperature75(Temperature:Thermocouple),Temperature76(Temperature:Thermocouple),Temperature77(Temperature:Thermocouple),Temperature78(Temperature:Thermocouple),Temperature79(Temperature:Thermocouple),Temperature80(Temperature:Thermocouple),Temperature81(Temperature:Thermocouple),Temperature82(Temperature:Thermocouple),Temperature83(Temperature:Thermocouple),Temperature84(Temperature:Thermocouple),Temperature85(Temperature:Thermocouple),Temperature86(Temperature:Thermocouple),Temperature87(Temperature:Thermocouple),Temperature88(Temperature:Thermocouple),Temperature89(Temperature:Thermocouple),Temperature90(Temperature:Thermocouple),Temperature91(Temperature:Thermocouple),Temperature92(Temperature:Thermocouple),Temperature93(Temperature:Thermocouple),Temperature94(Temperature:Thermocouple),Temperature95(Temperature:Thermocouple),Temperature96(Temperature:Thermocouple),Temperature97(Temperature:Thermocouple),Temperature98(Temperature:Thermocouple),Temperature99(Temperature:Thermocouple),Temperature100(Temperature:Thermocouple),Temperature101(Temperature:Thermocouple),Temperature102(Temperature:Thermocouple),Temperature103(Temperature:Thermocouple),Temperature104(Temperature:Thermocouple),Temperature105(Temperature:Thermocouple),Temperature106(Temperature:Thermocouple),Temperature107(Temperature:Thermocouple),Temperature108(Temperature:Thermocouple),Temperature109(Temperature:Thermocouple),Temperature110(Temperature:Thermocouple),Temperature111(Temperature:Thermocouple),Temperature112(Temperature:Thermocouple),Temperature113(Temperature:Thermocouple),Temperature114(Temperature:Thermocouple),Temperature115(Temperature:Thermocouple),Temperature116(Temperature:Thermocouple),Temperature117(Temperature:Thermocouple),Temperature118(Temperature:Thermocouple),Temperature119(Temperature:Thermocouple),Temperature120(Temperature:Thermocouple)
11,7:56:19 AM,30.0493,30.3736,30.4945,30.5552,30.7476,30.1253,30.2751,30.4481,30.7157,30.7551,30.1062,30.2456,30.4659,30.8035,30.8146,30.0288,30.4419,30.7993,30.6294,30.7608,30.1696,30.4179,30.5404,30.7922,30.9532,29.8674,30.5303,30.5117,30.5377,30.6538,30.1497,30.3652,30.6733,30.9872,30.9873,30.0356,30.4449,30.7001,30.8226,30.928,30.0398,30.5094,30.6931,30.9665,30.7912,30.1336,30.5081,30.7285,30.7243,30.8446,29.9034,30.4852,31.2819,31.8065,31.178,30.3668,30.4968,30.5949,31.0611,31.3091,30.1431,30.3748,30.4325,30.734,30.8875,30.1507,30.3158,30.0946,30.712,30.8982,30.3634,30.461,30.7685,30.7521,30.8544,30.0436,30.2137,30.2936,30.6932,30.9812,29.9935,30.4407,30.4608,30.6564,30.8247,30.0676,30.3055,30.5106,30.7416,30.9124,30.0343,30.3267,30.6065,30.6072,30.8588,30.1048,30.5175,30.6639,30.7413,30.7807,30.172,30.4365,30.6071,30.5777,30.9492,30.2705,30.6472,30.6871,30.8844,30.9439,30.3223,30.3798,30.8241,30.7492,30.9161,30.233,30.4884,30.681,30.8592,30.8351
12,7:56:39 AM,30.0846,30.4014,30.5371,30.5905,30.7717,30.1643,30.2993,30.4944,30.751,30.7792,30.1303,30.2808,30.453,30.8794,30.8942,30.0604,30.4771,30.8271,30.6609,30.7886,30.1826,30.4494,30.6201,30.8052,30.9662,29.8931,30.5226,30.5781,30.5633,30.6795,30.1827,30.3872,30.7137,31.098,30.9834,30.0687,30.4372,30.7295,30.8446,30.961,30.084,30.561,30.8039,30.9922,30.8095,30.1741,30.556,30.7689,30.7388,30.8665,29.9344,30.542,31.3313,31.8743,31.2051,30.3792,30.5129,30.6443,31.1771,31.3104,30.1629,30.4132,30.4412,30.7501,30.9072,30.1557,30.3096,30.1403,30.7577,30.9217,30.398,30.4845,30.7772,30.7608,30.8297,30.1257,30.2106,30.3128,30.6827,30.9855,30.046,30.4006,30.4911,30.6607,30.8734,30.1239,30.3136,30.5261,30.7608,30.9981,29.9831,30.3347,30.6145,30.6189,30.8743,30.1277,30.5367,30.6608,30.753,30.8109,30.2378,30.4616,30.6358,30.5842,30.9445,30.314,30.7056,30.701,30.8761,30.906,30.3474,30.4159,30.8232,30.778,30.9263,30.2469,30.4912,30.7541,30.9175,30.8675
13,7:56:59 AM,30.0475,30.3681,30.5001,30.572,30.7532,30.1643,30.3141,30.5055,30.7732,30.7644,30.1563,30.2883,30.4641,30.8831,30.8868,30.0789,30.4956,30.8308,30.6646,30.7997,30.1974,30.4902,30.646,30.7756,30.9366,29.9092,30.5276,30.7052,30.6609,30.6992,30.2174,30.4218,30.7372,31.1917,31.0031,30.1293,30.4718,30.7863,30.8755,30.9771,30.1038,30.5512,30.9274,30.9971,30.8514,30.2087,30.5832,30.7776,30.7623,30.8826,29.9452,30.8344,31.4345,31.8703,31.2382,30.4086,30.52,30.707,31.2916,31.4136,30.2293,30.4574,30.4706,30.7647,31.0735,30.1888,30.3538,30.1697,30.7908,30.9696,30.3904,30.4879,30.7547,30.7754,30.8702,30.1625,30.2548,30.3496,30.7269,31.0185,30.042,30.4262,30.5426,30.6975,30.8769,30.1755,30.4207,30.5999,30.779,31.0459,30.0421,30.3752,30.6476,30.6446,30.9443,30.1682,30.5364,30.6605,30.7453,30.8218,30.2339,30.502,30.6577,30.6099,30.9813,30.3211,30.6572,30.7525,30.9165,30.9464,30.4397,30.4971,30.934,30.8184,30.9408,30.2837,30.5279,30.7501,30.9357,30.8894
14,7:57:19 AM,30.0967,30.4246,30.5455,30.6137,30.7764,30.2209,30.4152,30.5954,30.826,30.8025,30.2203,30.3449,30.5911,30.936,30.9323,30.1281,30.53,30.8763,30.7175,30.8489,30.2392,30.5467,30.6915,30.8099,30.9746,29.9232,30.5267,30.5748,30.6118,30.7058,30.172,30.4024,30.7622,31.0909,30.9837,30.1395,30.5227,30.8113,30.8524,30.991,30.114,30.5836,30.9265,31.0295,30.8468,30.2264,30.6008,30.7841,30.754,30.8632,29.9354,30.5616,31.5282,31.8642,31.2616,30.4062,30.5102,30.6861,31.2114,31.5036,30.2677,30.4735,30.5015,30.7956,30.9416,30.2197,30.3737,30.1673,30.7995,30.9487,30.3806,30.5114,30.7893,30.7915,30.8974,30.1474,30.2953,30.3827,30.7303,31.0331,30.064,30.4482,30.5461,30.7194,30.8988,30.1974,30.4501,30.8476,30.8491,31.1492,30.1123,30.3601,30.6843,30.6924,30.9366,30.1568,30.5361,30.6714,30.7561,30.84,30.1826,30.5064,30.651,30.6142,30.9782,30.3107,30.6393,30.8013,30.9542,30.9619,30.3848,30.4496,30.8865,30.8487,30.9377,30.2621,30.5434,30.7471,30.9622,30.8938
15,7:57:39 AM,30.1129,30.4445,30.532,30.6076,30.7925,30.2,30.4164,30.6411,30.8273,30.8111,30.229,30.3573,30.5886,30.9188,30.9225,30.1405,30.5461,30.9183,30.7336,30.8243,30.2701,30.6332,30.7335,30.8334,30.9722,29.9644,30.5752,30.6233,30.6159,30.7395,30.2947,30.4657,30.7959,31.0876,31.0433,30.1436,30.5195,30.8339,30.9009,31.0099,30.1626,30.6284,30.9306,31.0558,30.8954,30.2564,30.6308,30.8178,30.7729,30.8747,29.9558,30.545,31.4488,31.8846,31.271,30.4415,30.5492,30.7177,31.2171,31.2284,30.2919,30.4828,30.5442,30.8197,31.0693,30.2402,30.4053,30.1248,30.8347,31.0024,30.4011,30.5689,30.8838,30.8046,30.9327,30.1361,30.2914,30.4046,30.793,31.0476,30.0638,30.4257,30.5718,30.7451,30.9245,30.1861,30.4313,30.6993,30.8266,31.0158,30.0824,30.3339,30.7026,30.6885,30.9512,30.201,30.5803,30.697,30.7781,30.8212,30.1824,30.5247,30.6914,30.6362,30.9853,30.3067,30.6279,30.8047,30.9724,30.9986,30.4401,30.553,30.9158,30.8928,30.9597,30.2952,30.5728,30.7246,30.9583,30.9157
16,7:57:59 AM,30.1238,30.4627,30.5318,30.6259,30.8071,30.2257,30.3606,30.6076,30.8456,30.8257,30.2955,30.3756,30.5736,30.9777,30.9518,30.1551,30.5755,30.9254,30.7482,30.8795,30.2699,30.5848,30.7443,30.8221,30.9609,29.9391,30.5796,30.5907,30.5981,30.7253,30.2657,30.4183,30.7892,31.092,31.0218,30.1443,30.546,30.8309,30.8645,30.9957,30.1929,30.6254,30.9053,31.0306,30.8849,30.2645,30.6352,30.8407,30.7847,30.8457,29.9704,30.6226,31.4191,31.8955,31.2856,30.4524,30.5416,30.736,31.2057,31.2874,30.4213,30.5271,30.5514,30.8491,30.9988,30.2511,30.4125,30.2172,30.8308,31.0096,30.3971,30.5872,30.928,30.8192,30.9028,30.1485,30.2593,30.4059,30.7758,31.0526,30.154,30.5344,30.6101,30.7575,30.9146,30.3578,30.4734,30.819,30.8464,30.9912,30.1207,30.3797,30.678,30.7009,30.9377,30.1949,30.6112,30.665,30.7645,30.8262,30.2029,30.5414,30.6971,30.664,31.0021,30.3346,30.6928,30.8326,31.004,31.0819,30.4568,30.5957,30.9807,30.8947,30.9838,30.3379,30.5969,30.8561,31.0194,30.9287
17,7:58:19 AM,30.1473,30.4826,30.5849,30.6198,30.8454,30.2159,30.3582,30.5978,30.8506,30.8455,30.2819,30.3806,30.6045,30.9531,30.9901,30.1638,30.5842,30.9267,30.768,30.8661,30.2564,30.5713,30.7345,30.8086,30.9807,29.9847,30.6177,30.5992,30.6436,30.7597,30.2631,30.4157,30.8236,31.156,31.0821,30.1936,30.5656,30.8727,30.9063,31.0412,30.2125,30.6635,30.9915,31.0613,30.9304,30.3063,30.6511,30.8603,30.808,30.8912,29.9702,30.6594,31.4115,31.8953,31.3002,30.4337,30.5451,30.758,31.2536,31.1504,30.3693,30.5639,30.5734,30.8563,31.0097,30.2658,30.4567,30.2504,30.875,31.039,30.4895,30.5833,30.9426,30.819,30.8804,30.1431,30.2946,30.4412,30.7888,31.0731,30.1189,30.5882,30.649,30.7816,30.9277,30.3116,30.4864,30.7174,30.8668,31.0042,30.1375,30.4224,30.7021,30.725,30.9692,30.2524,30.6317,30.6966,30.8072,30.7874,30.2523,30.5612,30.728,30.6579,31.0108,30.4655,30.7311,30.8709,31.0089,31.0425,30.5951,30.7117,30.9857,30.9145,30.9851,30.3207,30.6389,30.776,31.0281,30.9448
18,7:58:39 AM,30.1604,30.5179,30.598,30.6477,30.84,30.2364,30.438,30.6257,30.8822,30.8512,30.3061,30.4122,30.6546,30.9847,31.0217,30.1955,30.6121,30.9435,30.781,30.905,30.2991,30.5844,30.7291,30.7994,30.99,29.9594,30.6221,30.5998,30.6553,30.7493,30.223,30.4385,30.8243,31.1122,31.0827,30.2053,30.5589,30.8918,30.8848,30.9975,30.1947,30.6679,30.9922,31.0508,30.9311,30.307,30.6702,30.8536,30.7753,30.8882,30.0405,30.7444,31.4815,31.9209,31.3148,30.4187,30.5413,30.7689,31.2164,31.2352,30.3395,30.5452,30.5843,30.8599,31.0724,30.2952,30.4861,30.2428,30.9044,31.0425,30.5153,30.609,30.9424,30.8299,30.8654,30.2058,30.2981,30.441,30.7775,31.0729,30.1113,30.4584,30.6266,30.7888,30.9238,30.3077,30.4825,30.8097,30.8629,31.0373,30.1669,30.4073,30.6834,30.7322,30.9653,30.2745,30.6204,30.7112,30.7885,30.8464,30.2611,30.5996,30.7293,30.6703,30.9898,30.4224,30.7621,30.8648,31.025,31.018,30.5409,30.6279,31.0203,30.9381,30.9827,30.3368,30.6625,30.855,31.0294,30.9424
19,7:58:59 AM,30.1772,30.568,30.6296,30.6608,30.8531,30.2606,30.4733,30.6314,30.8989,30.868,30.3304,30.4549,30.6603,30.9793,31.0126,30.2234,30.6289,30.9455,30.8052,30.9329,30.3196,30.6938,30.7459,30.8236,30.9883,29.9836,30.6685,30.6241,30.6388,30.7698,30.2509,30.4924,30.8263,31.1771,31.1291,30.2333,30.5794,30.8938,30.8794,31.0216,30.2152,30.6847,30.9941,31.0602,30.959,30.3349,30.6537,30.8814,30.7847,30.8902,30.0239,30.7279,31.3653,31.9229,31.3279,30.4688,30.5766,30.7968,31.2184,31.2188,30.3304,30.5435,30.6159,30.8915,31.0374,30.3083,30.5252,30.2633,30.9064,31.0445,30.4877,30.6036,30.9592,30.8467,30.897,30.1841,30.343,30.4711,30.8001,31.0734,30.1266,30.5255,30.6863,30.8078,30.9834,30.3081,30.5311,30.8323,30.9004,31.0526,30.2304,30.4374,30.7172,30.7549,30.9732,30.286,30.6467,30.7598,30.7741,30.8284,30.2763,30.6185,30.7483,30.693,31.1828,30.3933,30.7255,30.8727,31.0662,31.1405,30.534,30.6099,31.0503,30.9459,31.0683,30.4002,30.6851,30.8777,31.0336,30.9947
20,7:59:19 AM,30.1866,30.57,30.639,30.6628,30.8699,30.2663,30.4642,30.6371,30.9195,30.8848,30.3287,30.468,30.6845,31.0257,30.9517,30.2402,30.6124,30.9512,30.8072,30.946,30.3513,30.7254,30.7812,30.7775,30.9977,29.9968,30.6927,30.6335,30.6482,30.7829,30.264,30.4722,30.8616,31.1976,31.1533,30.2612,30.5925,30.8847,30.9332,31.031,30.2246,30.6904,30.9813,31.1029,30.9684,30.3443,30.6742,30.9057,30.7904,30.8996,30.0334,30.7151,31.4043,31.9656,31.341,30.4931,30.5935,30.821,31.2315,31.1912,30.3546,30.5715,30.6254,30.9009,31.1024,30.3289,30.5198,30.269,30.8789,31.0428,30.5415,30.6316,31.0131,30.8266,30.8731,30.212,30.3302,30.4842,30.8095,31.1086,30.136,30.5053,30.7031,30.8505,31.052,30.2916,30.5294,30.7825,30.9024,31.1397,30.2213,30.4542,30.7303,30.7828,31.0011,30.2992,30.7228,30.7877,30.7761,30.7822,30.2731,30.6153,30.7673,30.7268,31.1536,30.4234,30.7186,30.8732,31.0889,31.1705,30.5345,30.5956,31.0323,30.9501,31.1353,30.3711,30.7041,30.9115,31.0526,31.0433
21,7:59:39 AM,30.2227,30.5727,30.664,30.6951,30.9133,30.2801,30.5039,30.7064,30.9592,30.9282,30.361,30.4707,30.6761,31.0469,30.984,30.2948,30.6373,30.9872,30.821,30.9783,30.3799,30.7392,30.8468,30.7802,30.9967,30.0025,30.6836,30.6392,30.6613,30.7997,30.2549,30.4816,30.8784,31.2033,31.1146,30.267,30.6168,30.9237,30.9426,31.0516,30.2452,30.6998,30.9982,31.1123,30.9889,30.3686,30.6874,30.9447,30.7961,30.9016,30.0583,30.6289,31.4809,32.0163,31.3696,30.4699,30.574,30.8534,31.2527,31.4897,30.3796,30.5817,30.6466,30.9554,31.1754,30.365,30.5929,30.3199,30.9482,31.1491,30.5702,30.675,31.0269,30.8553,30.9351,30.2474,30.3174,30.4973,30.83,31.1365,30.1306,30.4777,30.7126,30.8636,31.1095,30.3085,30.5573,30.7698,30.9266,31.1934,30.1936,30.4896,30.8138,30.8515,31.0549,30.3493,30.7248,30.8341,30.8003,30.8657,30.3026,30.6077,30.7745,30.734,31.0905,30.3936,30.7332,30.8804,31.0998,31.1963,30.5639,30.6028,31.0469,30.9721,31.1573,30.3894,30.704,30.915,31.0598,31.032
22,7:59:59 AM,30.218,30.5828,30.6334,30.709,30.916,30.2903,30.5326,30.7425,30.9841,30.9605,30.3563,30.5031,30.701,31.0348,31.0015,30.3012,30.6771,31.0158,30.8607,31.0218,30.4123,30.8308,30.8533,30.8126,31.0142,30.0135,30.6835,30.6391,30.6501,30.8032,30.2622,30.463,30.8857,31.2068,31.1773,30.2557,30.6203,30.9272,30.9757,31.0995,30.2599,30.6886,31.0535,31.127,30.9813,30.3981,30.7131,30.9593,30.796,30.9273,30.0678,30.642,31.6049,32.0405,31.3865,30.4646,30.5613,30.8813,31.2733,31.5915,30.415,30.5874,30.6709,30.9834,31.2033,30.3708,30.6172,30.3442,30.9281,31.1327,30.5427,30.6882,30.9697,30.8721,30.9149,30.302,30.3682,30.5037,30.855,31.1652,30.1481,30.5359,30.7042,30.8885,31.1381,30.3445,30.5934,30.7836,30.9293,31.2368,30.2038,30.4812,30.872,30.869,31.0946,30.3595,30.7497,30.9552,30.8326,30.8906,30.318,30.6305,30.7899,30.7493,31.128,30.4237,30.7523,30.9105,31.1891,31.2485,30.6274,30.7181,31.0881,31.0725,31.1838,30.49,30.7156,30.9488,31.1084,31.0769
23,8:00:19 AM,30.212,30.562,30.6311,30.714,30.9063,30.2805,30.5191,30.7476,31.0003,30.9656,30.3688,30.5045,30.7357,31.0806,31.0991,30.2952,30.7118,31.032,30.8621,31.0084,30.3729,30.784,30.862,30.8694,31.0267,30.0407,30.6884,30.6921,30.6809,30.8378,30.3042,30.4938,30.9165,31.2303,31.2452,30.2866,30.666,30.9507,31.0473,31.1192,30.2907,30.7564,31.0769,31.2059,31.0306,30.4179,30.744,30.9865,30.8527,30.9915,30.0758,30.7315,31.5797,32.0448,31.4055,30.4874,30.5841,30.893,31.3071,31.5404,30.5045,30.5881,30.6789,30.9877,31.2224,30.3936,30.6178,30.3559,30.9508,31.1629,30.5284,30.7258,30.9592,30.8727,30.9229,30.3781,30.3999,30.5058,30.8496,31.1672,30.1613,30.5343,30.747,30.9091,31.1661,30.3836,30.588,30.7893,30.9535,31.2537,30.2318,30.5017,30.8666,30.8636,31.1152,30.3282,30.7481,30.8426,30.8013,30.9259,30.3481,30.6532,30.7941,30.761,31.0841,30.4169,30.7676,30.9629,31.2081,31.2676,30.6613,30.7519,31.1405,31.0508,31.2176,30.4905,30.7346,30.9568,31.1534,31.107
24,8:00:39 AM,30.2348,30.6292,30.6576,30.7035,30.9031,30.2885,30.5382,30.7186,31.0082,30.9921,30.399,30.5384,30.8178,31.1441,31.1736,30.2995,30.7272,31.0733,30.8886,31.0459,30.3587,30.7364,30.87,30.981,31.0716,30.0384,30.712,30.6898,30.6564,30.8317,30.2833,30.51,30.929,31.2427,31.1947,30.2954,30.6637,30.9891,31.0709,31.1909,30.2884,30.7689,31.1153,31.2036,31.0246,30.3933,30.7195,30.9804,30.8356,30.9854,30.0726,30.7839,31.5988,32.0306,31.4209,30.5028,30.5847,30.9121,31.3595,31.5631,30.5347,30.6257,30.7091,30.9994,31.2082,30.4127,30.6406,30.3788,30.9663,31.1857,30.5439,30.7338,31.0042,30.8882,30.942,30.3513,30.4286,30.5308,30.8708,31.1885,30.1715,30.526,30.7682,30.9341,31.1762,30.3642,30.6241,30.8143,30.9526,31.2712,30.2308,30.5156,30.9027,30.8738,31.1438,30.3458,30.7915,30.8564,30.8189,30.8806,30.348,30.6605,30.7977,30.7498,31.0839,30.4205,30.7823,30.9775,31.171,31.2712,30.6612,30.7259,31.0923,31.0507,31.2286,30.4385,30.7345,30.9418,31.168,31.1069
25,8:00:59 AM,30.308,30.6542,30.6863,30.7322,30.9244,30.321,30.5484,30.7732,31.048,31.0245,30.3944,30.5708,30.8057,31.1358,31.1727,30.3282,30.7448,31.0908,30.921,31.045,30.354,30.7318,30.9172,30.969,31.1151,30.056,30.7259,30.6704,30.6962,30.8567,30.2898,30.5277,30.9577,31.2788,31.216,30.3019,30.6924,30.9881,31.0847,31.1937,30.2949,30.7902,31.1144,31.2138,31.0533,30.4146,30.7482,30.9684,30.8458,30.9882,30.0903,30.8349,31.6385,32.074,31.4386,30.5464,30.6024,30.9372,31.3179,31.3258,30.4894,30.636,30.749,31.0245,31.1888,30.423,30.6583,30.3964,31.0061,31.2033,30.5874,30.7329,31.0144,30.8947,30.9448,30.3408,30.4033,30.5388,30.8751,31.1928,30.1684,30.5636,30.8021,30.9458,31.1473,30.3759,30.6358,30.826,30.9384,31.246,30.224,30.5421,30.8848,30.9003,31.1629,30.3834,30.8032,30.8792,30.8343,30.9256,30.339,30.6811,30.8072,30.7444,31.086,30.4078,30.7733,30.9907,31.1434,31.2621,30.6522,30.7354,31.1017,31.049,31.2122,30.485,30.7588,30.9476,31.1221,31.1015
26,8:01:19 AM,30.3146,30.657,30.7003,30.7499,30.9643,30.3164,30.5883,30.7723,31.0657,31.0421,30.4194,30.6033,30.79,31.1534,31.1201,30.331,30.8068,31.1011,30.9423,31.0479,30.4273,30.7754,30.9127,30.9608,31.1253,30.0692,30.7428,30.7244,30.7057,30.8921,30.303,30.5002,30.9784,31.3364,31.2551,30.3152,30.7056,31.005,31.0979,31.1884,30.3156,30.796,31.135,31.2455,31.0739,30.4205,30.7614,30.9928,30.8183,30.9755,30.0946,30.7504,31.6798,32.0783,31.454,30.5211,30.6141,30.9637,31.3371,31.3671,30.4605,30.6699,30.7459,31.0362,31.1636,30.4348,30.6589,30.3897,31.0622,31.204,30.6177,30.7446,31.0076,30.9028,30.9529,30.3177,30.395,30.5638,30.8779,31.2252,30.1861,30.5442,30.805,30.956,31.1612,30.4121,30.6535,30.8363,30.9967,31.2229,30.2602,30.5672,30.921,30.8995,31.1658,30.3937,30.8024,30.8636,30.9185,30.9358,30.3314,30.7105,30.844,30.7887,31.1561,30.4372,30.7953,30.998,31.1802,31.2878,30.7297,30.7833,31.1422,31.0969,31.2342,30.5552,30.7956,30.9696,31.1737,31.1494
27,8:01:39 AM,30.2656,30.6488,30.7068,30.7527,30.9634,30.3304,30.5282,30.7789,31.0685,31.0449,30.426,30.6358,30.8262,31.171,31.1304,30.345,30.8504,31.1113,30.9563,31.0508,30.482,30.7819,30.8896,30.9451,31.106,30.0743,30.7553,30.759,30.7218,30.8972,30.2969,30.5163,31.0093,31.3673,31.2343,30.3314,30.7366,31.0101,31.1178,31.2822,30.354,30.8307,31.177,31.2727,31.0938,30.4478,30.7775,31.0311,30.8307,30.9879,30.1049,30.8384,31.5239,32.0443,31.4606,30.5018,30.6504,30.9777,31.3288,31.3368,30.4745,30.7247,30.7636,31.0465,31.2072,30.471,30.6433,30.3889,31.0836,31.2031,30.6798,30.7475,31.0734,30.9279,31.0002,30.365,30.4941,30.5741,30.8919,31.2392,30.1889,30.5582,30.83,30.9699,31.1751,30.4149,30.6933,30.8502,31.0439,31.1703,30.3038,30.5774,30.909,30.9208,31.1354,30.4002,30.8126,30.9441,30.888,31.0015,30.3891,30.7164,30.8499,30.7908,31.136,30.4616,30.8159,31.0334,31.2045,31.2641,30.902,30.8521,31.1703,31.1027,31.2548,30.5129,30.7978,30.9903,31.2091,31.1404
28,8:01:59 AM,30.2514,30.6754,30.7334,30.7497,30.9974,30.331,30.5844,30.7759,31.084,31.053,30.4267,30.6068,30.8158,31.1273,31.1532,30.3605,30.8326,31.0639,30.9569,31.0441,30.5086,30.7604,30.894,30.9199,31.0992,30.0839,30.7685,30.7538,30.7351,30.8956,30.2917,30.5259,31.0041,31.3621,31.2845,30.3335,30.7351,31.0196,31.1052,31.2289,30.3562,30.8292,31.0793,31.2564,31.0996,30.4647,30.8056,31.0259,30.8403,30.9901,30.1152,30.8524,31.5305,32.11,31.4672,30.5122,30.6607,30.988,31.3428,31.3323,30.507,30.7202,30.7851,31.0643,31.2138,30.474,30.6352,30.3955,31.0829,31.2135,30.6421,30.7615,31.0948,30.9272,31.0068,30.3412,30.4629,30.5874,30.9014,31.2303,30.1948,30.5492,30.8507,30.961,31.1699,30.4356,30.714,30.882,31.0424,31.2058,30.3097,30.5685,30.8631,30.9193,31.1338,30.4135,30.8407,30.9278,30.9087,30.9296,30.4083,30.7355,30.8431,30.8063,31.1736,30.4734,30.824,31.071,31.1867,31.3424,30.6511,30.7973,31.2227,31.1293,31.2591,30.5432,30.8576,31.0501,31.2356,31.1337
29,8:02:19 AM,30.3114,30.6835,30.7453,30.7801,30.9907,30.3317,30.6036,30.8395,31.1032,31.0648,30.431,30.6038,30.8831,31.1946,31.1798,30.3797,30.8185,31.0942,30.965,31.0596,30.4982,30.7685,30.8762,30.9095,31.1221,30.069,30.7722,30.7279,30.7573,30.8993,30.3287,30.5481,31.0041,31.3657,31.2733,30.3816,30.7424,31.0307,31.1088,31.2917,30.3635,30.7921,31.1643,31.2711,31.1033,30.4795,30.8278,31.0295,30.8477,30.9937,30.1144,30.8739,31.6776,32.1203,31.4628,30.5374,30.6637,31.028,31.3532,31.786,30.5322,30.7232,30.8028,31.082,31.1946,30.488,30.6974,30.4095,31.1043,31.2201,30.6635,30.8051,31.0978,30.9339,30.9913,30.3256,30.4547,30.6014,30.9043,31.2517,30.1792,30.5781,30.861,30.9824,31.1728,30.4311,30.6984,30.8886,31.0823,31.3122,30.3237,30.5973,30.8735,30.9407,31.1516,30.4423,30.8436,30.9344,30.9116,30.9584,30.389,30.7569,30.8756,30.8166,31.158,30.4689,30.8232,31.0813,31.2377,31.2972,30.7502,30.8409,31.2293,31.1655,31.3397,30.5349,30.8494,31.0567,31.2718,31.1588
